,Incident_ID,Month,Day,Year,Date,School,Victims_Killed,Victims_Wounded,Number_Victims,Shooter_Killed,Quarter,City,State,School_Level,Location,Time_Period,Bullied,Domestic_Violence,Gang_Related
1169,20081231OKKEN,12,31,2008,2008-12-31,Kennedy Elementary School,0,0,0,1,Winter,Norman,OK,Elementary,Outside on School Property,Not a School Day,No,No,No
1170,20081227PAWIP,12,27,2008,2008-12-27,William H. Harrison Elementary School,0,2,2,0,Winter,Philadelphia,PA,Elementary,Beside Building,Not a School Day,No,No,
1171,20081222FLLAL,12,22,2008,2008-12-22,Largo Middle School,0,0,0,1,Winter,Largo,FL,Middle,Outside on School Property,Not a School Day,No,No,No
1172,20081221SCSUS,12,21,2008,2008-12-21,Summerville High School,0,1,1,0,Winter,Summerville,SC,High,Parking Lot,Evening,No,No,No
1173,20081212NCGUA,12,12,2008,2008-12-12,Guy B. Teachey Elementary School,1,0,1,0,Winter,Asheboro,NC,Elementary,Playground,Evening,No,No,No
1174,20081212NYWIM,12,12,2008,2008-12-12,William Floyd High School,0,1,1,0,Winter,Mastic Beach,NY,High,Parking Lot,Sport Event,No,No,No
1175,20081205MNSHF,12,5,2008,2008-12-05,Shattuck St. Mary's Prep School,0,0,0,1,Winter,Faribault,MN,Other,Other,Evening,No,No,No
1176,20081202CAKIK,12,2,2008,2008-12-02,King City High School,1,1,2,0,Winter,King City,CA,High,Field (General),Sport Event,No,No,Yes
1177,20081130CAOAG,11,30,2008,2008-11-30,O A Peters Elementary School,0,1,1,0,Fall,Garden Grove,CA,Elementary,Basketball Court,Not a School Day,No,No,Yes
1178,20081125TXNOH,11,25,2008,2008-11-25,North Forest High School,0,1,1,0,Fall,Houston,TX,High,Beside Building,School Event,No,No,No
1179,20081118CACEC,11,18,2008,2008-11-18,Central Valley High School,0,1,1,0,Fall,Ceres,CA,High,Front of School,Evening,No,No,No
1180,20081118CACOO,11,18,2008,2008-11-18,Cole Middle School,0,0,0,0,Fall,Oakland,CA,Middle,Classroom,Morning Classes,No,No,No
1181,20081115COTHL,11,15,2008,2008-11-15,Thompson Valley High School,1,0,1,0,Fall,Loveland,CO,High,Parking Lot,Night,No,No,No
1182,20081115UTDES,11,15,2008,2008-11-15,Desert Hills High School,1,0,1,0,Fall,St. George,UT,High,Auditorium,School Event,No,No,No
1183,20081112FLDIF,11,12,2008,2008-11-12,Dillard High School,1,0,1,0,Fall,Fort Lauderdale,FL,High,Classroom,Morning Classes,No,Yes,No
1184,20081103CAELO,11,3,2008,2008-11-03,El Rio Elementary School,0,0,0,0,Fall,Oxnard,CA,Elementary,Classroom; Beside Building,Afternoon Classes,No,No,No
1185,20081103CABEB,11,3,2008,2008-11-03,Bell High School,1,0,1,0,Fall,Bell,CA,High,Gym,Sport Event,No,No,
1186,20081031MESTS,10,31,2008,2008-10-31,Stockton Springs Elementary School,0,0,0,0,Fall,Stockton Springs,ME,Elementary,Classroom,Morning Classes,No,No,No
1187,20081029CAELG,10,29,2008,2008-10-29,Eliot Elementary School,0,1,1,0,Fall,Gilroy,CA,Elementary,Classroom,Morning Classes,No,No,No
1188,20081023ALPRP,10,23,2008,2008-10-23,Prattville Christian Academy,0,1,1,0,Fall,Prattville,AL,Other,Parking Lot,,No,Yes,No
1189,20081020CAVAA,10,20,2008,2008-10-20,Vasquez High School,0,0,0,1,Fall,Acton,CA,High,Bathroom,Afternoon Classes,Yes,No,No
1190,20081016MIHED,10,16,2008,2008-10-16,Henry Ford High School,1,3,4,0,Fall,Detroit,MI,High,Front of School,Dismissal,No,No,Yes
1191,20080919CAGEA,9,19,2008,2008-09-19,George Washington Preparatory High School,0,2,2,0,Fall,Athens,CA,High,Football Field/Track,Sport Event,No,No,Yes
1192,20080915CAMIS,9,15,2008,2008-09-15,Mira Loma High School,0,0,0,1,Fall,Sacramento,CA,High,Bathroom,Morning Classes,Yes,No,No
1193,20080902OHSOW,9,2,2008,2008-09-02,South High School,0,0,0,0,Fall,Willoughby,OH,High,Classroom,Morning Classes,Yes,No,No
1194,20080821TNCEK,8,21,2008,2008-08-21,Central High School,1,0,1,0,Fall,Knoxville,TN,High,Cafeteria,School Start,Yes,No,No
1195,20080814WALAF,8,14,2008,2008-08-14,Lakota Middle School,1,0,1,0,Summer,Federal Way,WA,Middle,Parking Lot,Evening,,No,Yes
1196,20080811WAWAK,8,11,2008,2008-08-11,Wallace Elementary School,0,0,0,0,Summer,Kelso,WA,Elementary,Playground,,No,No,No
1197,20080516LAMAT,5,16,2008,2008-05-16,Madison Parish High School,0,0,0,1,Spring,Tallulah,LA,High,Field (General),,,No,No
1198,20080416CAROF,4,16,2008,2008-04-16,Roosevelt High School,1,0,1,0,Spring,Fresno,CA,High,Outside on School Property,Lunch,,,
1199,20080306ALDAM,3,6,2008,2008-03-06,Davidson High School,0,0,0,1,Spring,Mobile,AL,High,Gym,Morning Classes,No,No,No
1200,20080214CAEOO,2,12,2008,2008-02-12,E O Green Junior High School,1,0,1,0,Winter,Oxnard,CA,Junior High,Classroom,Morning Classes,Yes,No,No
1201,20080211TNMIM,2,11,2008,2008-02-11,Mitchell High School,0,1,1,0,Winter,Memphis,TN,High,Classroom,Morning Classes,,No,No
1202,20080204TNHAM,2,4,2008,2008-02-04,Hamilton High School,0,1,1,0,Winter,Memphis,TN,High,Classroom,Morning Classes,No,No,No
1203,20071221CABAU,12,21,2007,2007-12-21,Barnard-White Middle School,1,0,1,0,Winter,Union City,CA,Middle,Outside on School Property,After School,Yes,No,Yes
1204,20071126NYHOH,11,26,2007,2007-11-26,Holland Patent Central High School,0,0,0,0,Fall,Holland Patent,NY,High,School Bus,Morning Classes,,,No
1205,20071105LAJOR,11,5,2007,2007-11-05,John Curtis Christian School,0,0,0,1,Fall,River Ridge,LA,K-12,Inside School Building,Before School,,,No
1206,20071024TNMAM,10,24,2007,2007-10-24,Manassas High School,0,1,1,0,Fall,Memphis,TN,High,Hallway,Morning Classes,No,No,No
1207,20071010OHSUC,10,10,2007,2007-10-10,SuccessTech Academy,0,4,4,1,Fall,Cleveland,OH,Other,Classroom,Afternoon Classes,Yes,No,No
1208,20071001CTPLM,10,1,2007,2007-10-01,Platt High School,0,1,1,0,Fall,Meriden,CT,High,Outside on School Property,Dismissal,,,
1209,20070930AZSSP,9,30,2007,2007-09-30,S Simon and Jude Catholic School,0,2,2,0,Fall,Phoenix,AZ,K-8,Parking Lot,Not a School Day,,,No
1210,20070928CALAO,9,28,2007,2007-09-28,Las Plumas High School,0,0,0,0,Fall,Oroville,CA,High,Classroom,Morning Classes,,Yes,No
1211,20070804NJMON,8,4,2007,2007-08-04,Mount Vernon Elementary School,3,1,4,0,Summer,Newark,NJ,High,Front of School,Not a School Day,No,No,Yes
1212,20070709ILCAC,7,9,2007,2007-07-09,Carter G. Woodson Elementary School,0,2,2,0,Summer,Chicago,IL,Elementary,Front of School,Not a School Day,No,No,Yes
1213,20070628TXDAD,6,28,2007,2007-06-28,David W. Carter High School,0,2,2,0,Summer,Dallas,TX,High,Parking Lot,Lunch,No,No,Yes
1214,20070617SCBRB,6,17,2007,2007-06-17,Broad River Elementary School,0,1,1,0,Summer,Burton,SC,Elementary,Outside on School Property,Sport Event,No,No,No
1215,20070531NCNOG,5,31,2007,2007-05-31,North Garner Middle School,0,0,0,0,Spring,Garner,NC,Middle,Outside on School Property,,No,No,No
1216,20070530NCVAG,5,30,2007,2007-05-30,Vandora Springs Elementary School,0,1,1,0,Spring,Garner,NC,Elementary,Outside on School Property,,No,No,No
1217,20070523RIOAC,5,23,2007,2007-05-23,Oak Haven Elementary School,0,1,1,0,Spring,Coventry,RI,Elementary,Playground,After School,Yes,No,No
1218,20070515TXLIL,5,15,2007,2007-05-15,Liberty Memorial Middle School,0,0,0,0,Spring,Los Fresnos,TX,Middle,Bathroom,Morning Classes,,No,No
1219,20070512TXWEM,5,12,2007,2007-05-12,West Mesquite High School,0,1,1,0,Spring,Mesquite,TX,High,Parking Lot,School Event,No,No,No
1220,20070510MIHED,5,10,2007,2007-05-10,Henry Ford High School,0,2,2,0,Spring,Detroit,MI,High,Beside Building,,No,No,Yes
1221,20070504TXTIE,5,4,2007,2007-05-04,Tidehaven High School,0,0,0,1,Spring,El Maton,TX,High,Bathroom,Morning Classes,No,No,No
1222,20070503OHGED,5,3,2007,2007-05-03,Gettysburg Elementary School,0,1,1,0,Spring,Dayton,OH,Elementary,School Bus,Before School,No,No,No
1223,20070418NCNOH,4,18,2007,2007-04-18,North Mecklenburg High School,0,0,0,1,Spring,Huntersville,NC,High,Parking Lot,,No,No,No
1224,20070410ORSPG,4,10,2007,2007-04-10,Springwater Trail High School,0,10,10,0,Spring,Gresham,OR,High,Classroom; Field,Afternoon Classes,No,No,No
1225,20070410ILCHC,4,10,2007,2007-04-10,Chicago Vocational Career Academy,0,1,1,0,Spring,Chicago,IL,Other,Classroom,Afternoon Classes,No,No,No
1226,20070329SCMYM,3,29,2007,2007-03-29,Myrtle Beach High School,0,0,0,0,Spring,Myrtle Beach,SC,High,Classroom,,No,No,No
1227,20070327CTSAH,3,27,2007,2007-03-27,Sarah J. Rawson Elementary School,0,1,1,0,Spring,Hartford,CT,Elementary,Basketball Court,Sport Event,No,No,No
1228,20070323FLUNO,3,23,2007,2007-03-23,Union Park Elementary School,0,1,1,0,Spring,Orlando,FL,Elementary,Bathroom,Afternoon Classes,Yes,No,No
1229,20070308TNEAC,3,8,2007,2007-03-08,East Ridge High School,0,0,0,0,Spring,Chattanooga,TN,High,Hallway,After School,No,Yes,No
1230,20070307CACEC,3,7,2007,2007-03-07,Centennial High School,0,1,1,0,Spring,Compton,CA,High,Beside Building,Afternoon Classes,,No,Yes
1231,20070307MIHEM,3,7,2007,2007-03-07,Herbert Henry Dow High School,0,1,1,1,Spring,Midland,MI,High,Parking Lot,Morning Classes,No,Yes,No
1232,20070307TXGRG,3,7,2007,2007-03-07,Greenville High School,0,0,0,1,Spring,Greenville,TX,High,Classroom,School Start,No,No,No
1233,20070227GACLA,2,27,2007,2007-02-27,Clifton Elementary School,0,1,1,0,Winter,Atlanta,GA,Elementary,Bathroom,Morning Classes,No,No,No
1234,20070226CASLA,2,26,2007,2007-02-26,Slauson Middle School,0,2,2,0,Winter,Azusa,CA,Middle,Hallway,Morning Classes,No,No,No
1235,20070208ORCRP,2,8,2007,2007-02-08,Crook County High School,0,0,0,1,Winter,Prineville,OR,High,Parking Lot,Afternoon Classes,No,No,No
1236,20070208TXSTP,2,8,2007,2007-02-08,Stephen F. Austin Middle School,0,0,0,0,Winter,Port Arthur,TX,Middle,Gym,,No,No,No
1237,20070207FLPAJ,2,7,2007,2007-02-07,Paxon Middle School,0,0,0,0,Winter,Jacksonville,FL,Middle,ND,,No,No,No
1238,20070131ILHIC,1,31,2007,2007-01-31,Hillcrest High School,0,1,1,0,Winter,Country Club Hills,IL,High,Parking Lot,Sport Event,No,No,No
1239,20070124TNHAS,1,24,2007,2007-01-24,Harbin County High School,0,0,0,0,Winter,Savannah,TN,High,Bathroom,Morning Classes,No,No,No
1240,20070118PAWIP,1,18,2007,2007-01-18,William L.Sayre High School,0,1,1,0,Winter,Philadelphia,PA,High,Beside Building,School Start,No,No,No
1241,20070109CAGRV,1,9,2007,2007-01-09,Grant High School,0,2,2,0,Winter,Van Nuys,CA,High,Front of School,Dismissal,No,No,Yes
1242,20070109NVWEL,1,9,2007,2007-01-09,Western High School,0,2,2,0,Winter,Las Vegas,NV,High,Parking Lot,School Start,No,No,No
1243,20070108OHROC,1,8,2007,2007-01-08,Robert A. Taft Information Technology High School,0,0,0,0,Winter,Cincinnati,OH,High,Hallway,Lunch,,No,No
1244,20070104MINOD,1,4,2007,2007-01-04,Northwestern High School,0,1,1,0,Winter,Detroit,MI,High,Front of School,,No,No,
1245,20070103WAHET,1,3,2007,2007-01-03,Henry Foss High School,1,0,1,0,Winter,Tacoma,WA,High,Hallway,Morning Classes,No,No,No
1246,20070102NCWEF,1,2,2007,2007-01-02,Westover High School,0,0,0,0,Winter,Fayetteville,NC,High,Front of School,Dismissal,,No,No
1247,20061214PAMCC,12,14,2006,2006-12-14,McGuffey High School,0,0,0,1,Winter,Claysville,PA,High,Gym,After School,,No,No
1248,20061213PABAB,12,13,2006,2006-12-13,Bangor Area High School,0,1,1,0,Winter,Bangor,PA,High,Beside Building,Dismissal,No,No,No
1249,20061212PASPS,12,12,2006,2006-12-12,Springfield Township High School,0,0,0,1,Winter,Springfield Township,PA,High,Hallway,Morning Classes,,No,No
1250,20061211ILCLC,12,11,2006,2006-12-11,Clemente High School,0,1,1,0,Winter,Chicago,IL,High,Beside Building,Dismissal,No,No,Yes
1251,20061207NENOO,12,7,2006,2006-12-07,Northwest High School,0,1,1,0,Winter,Omaha,NE,High,Classroom,,No,No,No
1252,20061201NCJOT,12,1,2006,2006-12-01,Jones Senior High School,1,0,1,0,Winter,Trenton,NC,High,Basketball Court,Evening,No,No,Yes
1253,20061122GASAA,11,22,2006,2006-11-22,Sammye E. Coan Middle School,1,0,1,0,Fall,Atlanta,GA,Middle,Front of School,Evening,No,No,
1254,20061111CALIO,11,11,2006,2006-11-11,Lionel Wilson College Prep School,1,1,2,0,Fall,Oakland,CA,High,Gym,Night,No,No,No
1255,20061031TNHAK,10,31,2006,2006-10-31,Halls High School,1,0,1,0,Fall,Knoxville,TN,High,Parking Lot,Evening,No,No,No
1256,20061017TXSEK,10,17,2006,2006-10-17,Seven Lakes High School,0,0,0,1,Fall,Katy,TX,High,Beside Building,Lunch,,,No
1257,20061012MDGRB,10,12,2006,2006-10-12,Grove Park Elementary School,0,0,0,0,Fall,Baltimore,MD,Elementary,Classroom,Afternoon Classes,No,No,No
1258,20061010NYPOP,10,10,2006,2006-10-10,Ponoma Middle School,0,2,2,0,Fall,Pomona,NY,Middle,School Bus,After School,,No,No
1259,20061009MOMEJ,10,9,2006,2006-10-09,Memorial Middle School,0,0,0,0,Fall,Joplin,MO,Middle,Hallway,Morning Classes,No,No,No
1260,20061002PAWEN,10,2,2006,2006-10-02,West Nickel Mines School,5,5,10,1,Fall,Nickel Mines,PA,K-12,Classroom,Morning Classes,No,Yes,No
1261,20060929WIWEC,9,29,2006,2006-09-29,Weston High School,1,0,1,0,Fall,Cazenovia,WI,High,Entryway,Morning Classes,Yes,No,No
1262,20060927COPLB,9,27,2006,2006-09-27,Platte Canyon High School,1,0,1,1,Fall,Bailey,CO,High,Classroom,Morning Classes,No,No,No
1263,20060921DCCAW,9,21,2006,2006-09-21,Cardozo High School,0,1,1,0,Fall,Washington,DC,High,Beside Building,Lunch,No,No,No
1264,20060913MOWEC,9,13,2006,2006-09-13,Westminster Christian Academy,0,0,0,0,Fall,Creve Coeur,MO,High,Beside Building,After School,,,
1265,20060908TXSOF,9,8,2006,2006-09-08,South Hills High School,0,1,1,0,Fall,Fort Worth,TX,High,Field (General),Afternoon Classes,,,
1266,20060905TNKIM,9,5,2006,2006-09-05,Kingsbury Middle School,0,1,1,0,Fall,Memphis,TN,Middle,Football Field/Track,Sport Event,No,No,No
1267,20060831ALOXO,8,31,2006,2006-08-31,Oxford High School,0,1,1,0,Summer,Oxford,AL,High,Football Field/Track,Sport Event,No,No,No
1268,20060830NCORH,8,30,2006,2006-08-30,Orange High School,0,2,2,0,Summer,Hillsborough,NC,High,Parking Lot,Afternoon Classes,No,No,No
1269,20060829DCANW,8,29,2006,2006-08-29,Anacostia Senior High School,0,0,0,0,Summer,Washington,DC,High,Parking Lot,Dismissal,No,No,No
1270,20060824VTESE,8,24,2006,2006-08-24,Essex Elementary School,1,0,1,0,Summer,Essex Junction,VT,Elementary,Classroom,,No,Yes,No
1271,20060821INCAN,8,21,2006,2006-08-21,Castle High School,0,0,0,1,Summer,Newburgh,IN,High,Parking Lot,Morning Classes,No,No,No
1272,20060820GALYH,8,20,2006,2006-08-20,Lyman Hall Elementary School,0,2,2,0,Summer,Hinesville,GA,High,Basketball Court,Not a School Day,No,No,No
1273,20060819OHSOY,8,19,2006,2006-08-19,South High School,1,0,1,0,Summer,Youngstown,OH,High,Football Field/Track,Not a School Day,No,No,No
1274,20060817TXMEA,8,17,2006,2006-08-17,Mendez Middle School,1,0,1,0,Summer,Austin,TX,Middle,Outside on School Property,Not a School Day,No,No,Yes
1275,20060815KYJTV,8,15,2006,2006-08-15,J T Alton Middle School,0,0,0,0,Summer,Vine Grove,KY,Middle,Classroom,,No,No,No
1276,20060731FLYOT,7,31,2006,2006-07-31,Young Middle Magnet School,1,0,1,1,Summer,Tampa,FL,Middle,Parking Lot,Before School,No,Yes,No
1277,20060615MIPED,6,15,2006,2006-06-15,Pershing High School,0,1,1,0,Summer,Detroit,MI,High,Front of School,Evening,No,No,No
1278,20060606INWIG,6,6,2006,2006-06-06,Wirt High School,1,0,1,0,Summer,Gary,IN,High,Auditorium,School Event,No,No,No
1279,20060605CAVEL,6,5,2006,2006-06-05,Venice High School,1,0,1,0,Summer,Los Angeles,CA,High,Parking Lot,Dismissal,No,No,Yes
1280,20060525PANON,5,25,2006,2006-05-25,Northampton Area Senior High School,0,0,0,0,Spring,Northampton,PA,High,Hallway,Morning Classes,,No,No
1281,20060522SCBUI,5,22,2006,2006-05-22,Butch Fork High School,0,0,0,0,Spring,Irmo,SC,High,Parking Lot,Morning Classes,No,Yes,No
1282,20060505FLPAM,5,5,2006,2006-05-05,Parkway Academy,1,0,1,0,Spring,Miramar,FL,High,Parking Lot,School Event,No,No,No
1283,20060424NCEAC,4,24,2006,2006-04-24,East Chapel Hill High School,0,0,0,0,Spring,Chapel Hill,NC,High,Classroom,Evening,No,No,No
1284,20060418TXWEH,4,18,2006,2006-04-18,Westbury High School (bus),0,2,2,0,Spring,Houston,TX,High,School Bus,After School,No,No,
1285,20060405DCROW,4,5,2006,2006-04-05,Roosevelt Senior High School,0,2,2,0,Spring,Washington,DC,High,Front of School,Morning Classes,No,No,
1286,20060314NVPIR,3,14,2006,2006-03-14,Pine Middle School,0,2,2,0,Spring,Reno,NV,Middle,Classroom,Morning Classes,Yes,No,No
1287,20060310NYISN,3,10,2006,2006-03-10,I S 89 Middle School,0,2,2,0,Spring,New York,NY,Middle,Hallway,School Start,No,No,No
1288,20060223ORROR,2,23,2006,2006-02-23,Roseburg High School,0,1,1,0,Winter,Roseburg,OR,High,Hallway,Before School,Yes,No,No
1289,20060221PAWEP,2,21,2006,2006-02-21,Westinghouse High School,0,1,1,0,Winter,Pittsburgh,PA,High,Front of School,School Start,No,No,
1290,20060215PAWEY,2,15,2006,2006-02-15,West York Area High School,0,0,0,1,Winter,York,PA,High,Classroom,Evening,No,No,No
1291,20060209DEWIN,2,9,2006,2006-02-09,William Penn High School,0,1,1,0,Winter,New Castle,DE,High,Parking Lot,Sport Event,No,No,No
1292,20060203CALOC,2,3,2006,2006-02-03,Longfellow Elementary School (bus),0,1,1,0,Winter,Compton,CA,Elementary,School Bus,Before School,No,No,No
1293,20060130MTCMG,1,30,2006,2006-01-30,C M Russell High School,0,0,0,1,Winter,Great Falls,MT,High,Bathroom,School Start,,No,No
1294,20060127TXLAG,1,27,2006,2006-01-27,Lakeview Centennial High School,0,2,2,0,Winter,Garland,TX,High,Classroom,,No,No,No
1295,20060123CAWIV,1,23,2006,2006-01-23,Will C. Wood High School,0,1,1,0,Winter,Vacaville,CA,High,Gym,Morning Classes,No,No,No
1296,20060119OHWIC,1,19,2006,2006-01-19,Withrow High School,0,2,2,0,Winter,Cincinnati,OH,High,Parking Lot,Evening,No,No,No
1297,20060118MTFRA,1,18,2006,2006-01-18,Fred Moodry Middle School,0,1,1,0,Winter,Anaconda,MT,Middle,Beside Building,Dismissal,No,,No
1298,20060118VAINC,1,18,2006,2006-01-18,Indian River High School,0,0,0,0,Winter,Chesapeake,VA,High,Cafeteria,Lunch,No,No,No
1299,20060118TXPAA,1,18,2006,2006-01-18,Passmore Elementary School,0,1,1,0,Winter,Alvin,TX,Elementary,Classroom,Morning Classes,No,No,No
1300,20060113MIOSD,1,13,2006,2006-01-13,Osborn High School,0,0,0,0,Winter,Detroit,MI,High,Hallway,Lunch,No,No,No
1301,20060113FLMIL,1,13,2006,2006-01-13,Milwee Middle School,0,0,0,1,Winter,Longwood,FL,Middle,Classroom,Morning Classes,No,No,No
1302,20060113ALPIP,1,13,2006,2006-01-13,Pinson Valley High School,0,1,1,0,Winter,Pinson,AL,High,Parking Lot,Sport Event,No,No,
1303,20060111WIMAM,1,11,2006,2006-01-11,Mary McLeod Bethune Academy,0,1,1,0,Winter,Milwaukee,WI,K-8,Playground,Lunch,No,No,No
1304,20060110DEMOW,1,10,2006,2006-01-10,Mount Pleasant High School,0,1,1,0,Winter,Wilmington,DE,High,Basketball Court,Sport Event,No,No,No
1305,20060103NJLIJ,1,3,2006,2006-01-03,Lincoln High School,0,2,2,0,Winter,Jersey City,NJ,High,Beside Building,Dismissal,No,No,Yes
1306,20051206CASAG,12,6,2005,2005-12-06,Santiago High School,1,0,1,0,Winter,Garden Grove,CA,High,Football Field/Track,After School,No,No,Yes
1307,20051206MICED,12,6,2005,2005-12-06,Central High School,0,1,1,0,Winter,Detroit,MI,High,Hallway,Afternoon Classes,No,No,
1308,20051205MABOR,12,5,2005,2005-12-05,Boston Day and Evening Academy (High School),0,0,0,0,Winter,Roxbury,MA,High,Bathroom,Afternoon Classes,No,No,No
1309,20051116TXIRS,11,16,2005,2005-11-16,Irving Middle School,1,0,1,0,Fall,San Antonio,TX,Middle,Parking Lot,,,,
1310,20051115FLPAM,11,15,2005,2005-11-15,Parkway Academy Charter High School (bus),0,1,1,0,Fall,Miramar,FL,High,School Bus,Before School,No,No,No
1311,20051108TNCAJ,11,8,2005,2005-11-08,Campbell County High School,1,2,3,0,Fall,"Jacksboro, TN",TN,High,Hallway,Afternoon Classes,No,No,No
1312,20051028NYFAF,10,28,2005,2005-10-28,Farmingdale High School,0,0,0,0,Fall,Farmingdale,NY,High,Front of School,School Event,No,No,No
1313,20051028MDANA,10,28,2005,2005-10-28,Annapolis High School,0,1,1,0,Fall,Annapolis,MD,High,Football Field/Track,Sport Event,No,No,No
1314,20051027CABIF,10,27,2005,2005-10-27,Birney Elementary School,1,0,1,0,Fall,Fresno,CA,Elementary,Parking Lot,,No,No,Yes
1315,20051020MISAS,10,20,2005,2005-10-20,Saginaw High School,0,1,1,0,Fall,Saginaw,MI,High,Office,Lunch,,No,Yes
1316,20051019CASAS,10,19,2005,2005-10-19,San Gorgonio High School,0,1,1,0,Fall,San Bernardino,CA,High,Parking Lot,School Start,No,No,No
1317,20051014NYSAN,10,14,2005,2005-10-14,Samula Tilden High School,0,1,1,0,Fall,New York,NY,High,Beside Building,Morning Classes,No,No,No
1318,20051011MIFAF,10,11,2005,2005-10-11,Farmington High School,0,0,0,0,Fall,Farmington,MI,High,Bathroom,School Start,,,No
1319,20050924MISAS,9,24,2005,2005-09-24,Saginaw High School,0,2,2,0,Fall,Saginaw,MI,High,Beside Building,School Event,No,No,Yes
1320,20050913ILHAC,9,13,2005,2005-09-13,Harlan Community Academy High School,0,1,1,0,Fall,Chicago,IL,High,Hallway,Dismissal,,No,No
1321,20050902FLSOJ,9,2,2005,2005-09-02,Sojourner Truth High School,0,1,1,0,Fall,Jacksonville,FL,High,Beside Building,Dismissal,,No,No
1322,20050901AKDIA,9,1,2005,2005-09-01,Dimond High School,0,0,0,0,Fall,Anchorage,AK,High,Parking Lot,Evening,No,No,No
1323,20050825TNMAD,8,25,2005,2005-08-25,Maury Middle School,0,1,1,0,Summer,Dandridge,TN,Middle,Bathroom,Morning Classes,No,No,No
1324,20050819GAMOM,8,19,2005,2005-08-19,Morrow High School,0,2,2,0,Summer,Morrow,GA,High,Parking Lot,Morning Classes,No,No,
1325,20050817CAPLB,8,17,2005,2005-08-17,Planatation Elementary School,1,0,1,0,Summer,Bakersfield,CA,Elementary,Parking Lot,Evening,No,No,No
